Tanggal,Tweet,Username,Likes,Replies,Retweets
2022-11-23 15:58:23+00:00,"@skeledtons @collegemenfess Hai Sobat BRI, terima kasih atas informasinya. Nominal penarikan untuk pecahan tersebut akan menjadi masukan bagi kami ke depannya dalam meningkatkan pelayanan kepada Nasabah setia BRI.

Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu dengan aplikasi BRImo. (1)",BANKBRI_ID,1,0,0
2022-11-23 12:02:51+00:00,"@iinddiii @collegemenfess Hai Sobat BRI, terima kasih atas saran dan masukan yang diberikan. Perihal tersebut akan menjadi evaluasi bagi kami untuk meningkatkan kualitas pelayanan Bank BRI ke depannya. (1)",kontakBRI,0,0,0
2022-11-23 06:59:57+00:00,"Dan untuk masyarakat yang masih terkendala dengan teknologi BRI juga menyiapkan cara lain yaitu dengan hadirnya AgenBRILink yang mana dalam satu tempat itu sudah semua Pelayanan bank ada.
#KinerjaBRIQ3",_ILYminati,1,1,0
2022-11-23 06:25:19+00:00,"Bank BRI menunjukkan kelasnya...
Berkarya tuk Bangsa
Memberi pelayanan terbaik buat masyarakat.
.
#KinerjaBRIQ3 

Athread",Joemint17,19,4,19
2022-11-22 23:39:10+00:00,"Bhabinkamtibmas Briptu Achmad ilyas Mensosialisasikan aplikasi pelayanan publik APP Presisi Kepada Masyarakat di Bank BRI
https://t.co/qaykzDibfR",polsekkomam,1,0,0
2022-11-22 07:04:57+00:00,"@haechandel Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna proses tindak lanjut terkait pelayanan kantor BRI mohon diinformasikan detail nama dan alamat lengkap kantor BRI yang dikunjungi melalui DM?

 Akun resmi BRI terdapat centang biru (Verified) dan (1)",BANKBRI_ID,0,0,0
2022-11-22 06:57:58+00:00,parah BANK BRI cetak buku dikenakan admin sampe 600rb. cetak skripsi aja gak sampe segitu 💩💩 kapok nabung di BRI. pelayanan nya jelek trus potongan admin gak masuk akal 👎🏼👎🏼👎🏼👎🏼👎🏼 @BANKBRI_ID,haechandel,0,9,0
2022-11-22 04:07:19+00:00,"Pada hari Senin, 21 November 2022, Petugas Tilang pada Kejaksaan Negeri Banggai bersama petugas Bank Rakyat Indonesia Cabang Luwuk melakukan pengecekan berkala mesin EDC BRI dalam rangka optimalisasi pelayanan tilang di Kejaksaan Negeri Banggai.

#kejaribanggai https://t.co/08FTAAN0bb",BanggaiKejari,1,0,0
2022-11-22 00:14:54+00:00,"Bhabinkamtibmas Briptu Muhrodin Menyampaikan aplikasi pelayanan publik APP Presisi Kepada Masyarakat di parkiran Bank Bri Muara Komam
https://t.co/tfmaTYfKr7",polsekkomam,0,0,0
2022-11-21 23:40:13+00:00,"Bhabinkamtibmas Briptu Achmad ilyas Menyampaikan aplikasi pelayanan publik APP Presisi Kepada Masyarakat di parkiran Bank Bri Muara Komam
https://t.co/uK0xMdUz2W",polsekkomam,0,0,0
2022-11-21 03:23:18+00:00,"pelayanan tidak memuaskan, uang sudah dihitung pas dan ditata rapi tapi diminta menghitung ulang ditulis manual dikertas dgn alasan biar cepet

teller ibu2 sudah sepuh
 @BANKBRI_ID https://t.co/xag83SAhW9",malam_sudut,1,3,0
2022-11-21 01:49:31+00:00,"Bhabinkamtibmas Briptu Achmad ilyas Menyampaikan aplikasi pelayanan publik APP Presisi Kepada Masyarakat di parkiran Bank Bri Muara Komam
https://t.co/3CHKtS0F8r",polsekkomam,0,0,0
2022-11-20 17:04:38+00:00,"@LeeA Hai Sobat BRI, terima kasih atas saran dan masukkanya. Hal ini akan menjadi perhatian kami dalam meningkatkan pelayanan ke nasabah. (1)",BANKBRI_ID,0,0,0
2022-11-20 12:24:37+00:00,"Pelayanan Aksi Unjuk rasa dari Elemen Aliansi Mahasiswa di Kantor Pusat Bank BRI (Selasa, 15/11/22)

#polsekmetrotanahabang715
#polresmetrojakartapusat
#kapoldametrojaya
#kapolresmetrojakartapusat https://t.co/RfUvPxJvNv",PolsektroTabang,1,0,0
2022-11-19 18:29:31+00:00,"@amoriren Hai Sobat BRI, kami akan menindaklanjuti laporan terkait pelayanan petugas BRI tersebut. Mohon diinformasikan detail keluhan, alamat kantor BRI yg dikunjungi dan nama petugas yg melayani melalui DM akun resmi sosmed BRI yang bercentang biru. (1)",BANKBRI_ID,0,0,0
2022-11-19 18:14:56+00:00,"Pengen komplain pelayanan PIP di @BANKBRI_ID supaya lebih sopan ke kostumernya.
Tapi masih kasian sama CS-nya.
Masih muda, masa depan cerah, tapi akhlak nihil",amoriren,0,3,0
2022-11-19 15:17:09+00:00,"SMA Supiori Utara, dan SMA Supiori Selatan, juga Pusat Pelayanan Umum diantaranya jembatan Kembar, Hadi Express, Bank BRI, Bank Papua dan Bank Mandiri.
Kegiatan inovasi yang dititikberatkan pada sosialisasi tentang pentingnya e-KTP sebagai syarat penting dalam pemilu https://t.co/CRCSAIUKx3",kpu_supiori_ofc,0,1,0
2022-11-18 08:00:07+00:00,"Hari ini, Jumat 18 November 2022 pagi, berlangsung kegiatan penting yakni kegiatan sosialisasi dari Bank BRI Cabang Kupang terkait peningkatan kualitas pelayanan publik di Polres Kupang. 

#Polri
#PolriPresisi https://t.co/9e3PzEFvsD",HumasKupang,0,0,0
2022-11-17 11:17:10+00:00,"PELATIHAN KETERAMPILAN ETIKA PELAYANAN PUBLIK KEPADA ANGGOTA POLRES KEDIRI KOTA BERSINERGI DENGAN BANK BRI CABANG KEDIRI

https://t.co/c6o6ivaeqG https://t.co/bbno1QJwg8",POLRESKOTAKDR,2,0,0
2022-11-17 05:54:23+00:00,Giat *DUMAS KELILING* Polsek Air Joman Pelayanan Publik Bank BRI Air Joman Kelurahan Binjai Serbangan. Kec Air Joman Kab Asahan @Polresasahan1 #polripresisi https://t.co/eNvE77Nu8t,Humasairjoman,1,0,0
2022-11-17 05:24:36+00:00,Kenapa pelayanan yang katanya bank BUMN malah lebi BURUK dari bank swasta @kontakBRI @promo_BRI @BANKBRI_ID !,melamelyaa,1,7,0
2022-11-17 04:48:10+00:00,PELATIHAN KETERAMPILAN ETIKA PELAYANAN PUBLIK KEPADA ANGGOTA POLRES KEDIRI KOTA BERSINERGI DENGAN BANK BRI CABANG KEDIRI https://t.co/AQ2BCAtgbz,313Vibil,0,1,0
2022-11-17 04:05:17+00:00,"Siang pak @erickthohir untuk pelayanan cs @BANKBRI_ID tolong di tambah, terutama untuk kantor cabang di daerah² saya liat di kantor cabang CS hanya 1 yang melayani, dari jam 08:00 hingga saat ini jam 11:00 antrian masih nomor 7",NURHAKIM21,4,13,0
2022-11-16 23:24:33+00:00,PELATIHAN KETERAMPILAN ETIKA PELAYANAN PUBLIK KEPADA ANGGOTA POLRES KEDIRI KOTA BERSINERGI DENGAN BANK BRI CABANG KEDIRI https://t.co/wTqtGyowdF,PolsekSemen,0,0,0
2022-11-16 22:55:34+00:00,"PELATIHAN KETERAMPILAN ETIKA PELAYANAN PUBLIK KEPADA ANGGOTA POLRES KEDIRI KOTA BERSINERGI DENGAN BANK BRI CABANG KEDIRI

Kediri Kota ""BAIK""
(Beriman-Amanah-Inovatif-Kondusif)

@divisihumaspolri
@HumasPoldaJatim
@polisi_indonesia
@humaspolresta_kediri
@bagsdm.polreskedirikota https://t.co/H0gvkFxG1l",sektorpesantren,1,0,0
2022-11-16 22:50:35+00:00,"@korbanbabe Hai Sobat BRI, kami informasikan Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan dan kepuasan Nasabah. Pastikan tidak menginformasikan data seperti nomor kartu, kode CVC, (1)",BANKBRI_ID,0,0,0
2022-11-16 22:02:30+00:00,"@korbanbabe Hai Sobat BRI, kami informasikan Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan dan kepuasan Nasabah. Pastikan tidak menginformasikan data seperti nomor kartu, kode CVC, (1)",BANKBRI_ID,3,0,0
2022-11-16 11:44:02+00:00,"Tetapi, masyarakat yang sekarang belum digital, tetap mendapatkan pelayanan dengan konsep Hybrid Bank. 
BRI selalu siap untuk memberikan yg terbaik dalam era apapun! Terimakasih BRI ❤️ #BRIDukungG20",tengkuyasa,1,0,0
2022-11-16 09:32:39+00:00,"Setiap tahun bank BRI tidak behenti dalam berinovasi khususnya dalam kebutuhan masyarakat, maka dari itu banyak terobosan baru dan sangat mempermudah masyarakat dalam pelayanan banking di bank BRI.
#BRIDukungG20",_ILYminati,2,0,0
2022-11-15 07:20:41+00:00,"Pihak Bank BRI Memberikan Materi Ketrampilan Dan Etika 
Pelayanan Publik Bagi Anggota Polri Tahun 2022
Polres Musi Rawas
@a_gusti_hartono 
@irene_adolf 
@willian_cindy 
@polpak2008 https://t.co/orF8WpMwkZ",HumasPolresMura,1,0,0
2022-11-15 04:47:01+00:00,"Petugas Melaksanakan Pelayanan Pengamanan Para Pengunjuk Rasa di Gedung Bank BRI (Kamis, 10/11/22)

#polsekmetrotanahabang715
#polresmetrojakartapusat
#kapoldametrojaya
#kapolresmetrojakartapusat https://t.co/DwvAaD7bcL",PolsektroTabang,1,0,0
2022-11-14 12:57:48+00:00,"Tidak hanya memberi pelayanan transaksi keuangan layaknya kantor bank, AgenBRILink juga dapat melakukan refferal kredit sehingga BRI tak perlu membuka cabang untuk menyalurkan kredit.
#BRIDukungG20",cloudlysnovvy,1,0,0
2022-11-14 07:11:27+00:00,"@adriandsw @kontakBRI Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna proses tindak lanjut terkait pelayanan petugas kantor BRI mohon diinformasikan detail nama dan alamat lengkap kantor BRI yang dikunjungi melalui DM ya?

Tetap waspada Sobat BRI, akun media sosial (1)",BANKBRI_ID,0,0,0
2022-11-14 07:05:59+00:00,"@kontakBRI @BANKBRI_ID hari ini sangat kecewa dengan pelayanan bank bri, saya hanya melakukan transaksi dengan teller, mengantri lebih 2 jam dan belum di panggil2, alasan nya teller yg bertugas cuma 2 orang, padahal saya di BRI pusat, bukan cabang",adriandsw,4,29,0
2022-11-14 06:33:59+00:00,"Babinsa Peterongan Peltu Mugiman bersama Bhabinkamtibmas Aipda Yudha melaksanakan komsos dgn Pimpinan  Bank BRI Teras cabang Pasar Peterongan, memantau proses pelayanan kpd Nasabah berjalan lancar dan aman. https://t.co/Ls6uhrpfRl",AthifaZania,0,0,0
2022-11-12 02:35:49+00:00,@kontakBRI heran banget sama pelayanan BRI bulan-bulan kemarin bapak saya Masi bisa bayar angsuran dana KUR senilai 2.900.000 di bank BRI lahh kemarin sudah tidak bisa bayar angsuran di bank BRI lagi katanya minimal kalo mau bayar 5.000.000 ke atas. Malah disuruh bayar di BRIlink,nannoo17_,0,16,0
2022-11-11 10:24:52+00:00,"kalian yang belum pake apps nya bisa langsung di download aja ya, pelayanan bank BRI semakin mantap dan sangat mempermudah masyarakat #BRIDukungG20 makin nyaman deh pokonya lupp",lovlovelyl,1,1,0
2022-11-11 09:42:07+00:00,Udah bulat bgt mau ganti rekening balik ke rekening awal lagi penggajihan saya @BANKBRI_ID  asli bnernbner kecewa bgt sama pelayanan kinerja nya bri,akuncaridoi,0,1,0
2022-11-11 07:37:22+00:00,"@TatikayuP @CucuLuhut Hai Sobat BRI, guna pengecekan, mohon diinformasikan detail pelayanan yang dimaksud melalui DM.

Tetap waspada Sobat BRI, akun media sosial resmi Bank BRI hanya yang bercentang biru (Verified) dan Channel Private resmi BRI melalui WhatsApp hanya (1)",BANKBRI_ID,0,0,0
2022-11-11 07:07:29+00:00,"@TatikayuP @BANKBRI_ID Emang Tolol @BANKBRI_ID ribet kalah ma @BankBCA pelayanan'nya.... Padahal perusahaan BUMN.
@erickthohir coba lebih d perbaiki nie Bank plat merah'nya.",CucuLuhut,0,0,0
2022-11-11 06:57:26+00:00,"@BANKBRI_ID Pelayanan loe tolol tingkatin....
Masa bikin ATM aja kaga ada chip...",CucuLuhut,0,7,0
2022-11-11 02:50:51+00:00,"Hari terakhir pelayanan Perbankan, Unit Samapta Polsek Benda dipimpin IPDA Eko Kurniawan, melaksanakan Patroli dialogis di Bank BRI Taman Mahkota Kel.Benda, sekaligus sampaikan himbauan kamtibmas terhadap Petugas dan Juru Parkir Bank BRI, untuk selalu waspada. (11/11/2022). https://t.co/zZ4m3jIZVV",BendaPolsek,0,0,0
2022-11-10 13:12:14+00:00,"@aintmyworld @kontakBRI Hai Sobat BRI, terima kasih atas informasi yang diberikan. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan dan kepuasan Nasabah. Nomor WhatsApp tersebut bukan milik Bank BRI (1)",BANKBRI_ID,0,0,0
2022-11-10 06:36:39+00:00,"Transparansi pelayanan publik di tunjukan dengan keterbukaan layanan yang bersih dan bebas dari korupsi

Satlantas Polres Manokwari menghadirkan layanan pembayaran Qris yang dapat di bayarkan dengan scand barcode Bank BRI.
. https://t.co/nqq28QVVw3",Satlantasmkw,0,0,0
2022-11-09 09:14:31+00:00,"Pelayanan bri ke nasabah kok seperti ini ya, hadeh parah. Kekantornya langsung katanya masih istirahat, tak tunggu dari jam 1 lebih 15 sampai jam 2an. Disuruh by wa aja. Giliran by wa seperti ini balesannya... @BANKBRI_ID https://t.co/YStCgJwbm5",PutuIrfan29,1,3,1
2022-11-07 05:56:06+00:00,Ini @BANKBRI_ID ga mau rekrut aku jadi cs apa biar pelayanan nya cepet untuk nasabahnya. Ga pernah ga lama setiap ada urusan wkw https://t.co/anftAozRkR,PranaldoGnwn,0,5,0
2022-11-07 05:54:41+00:00,@BANKBRI_ID BRI pelayanan payah...ampas gak guna...tarik semua duit ah,cincinkami,0,4,0
2022-11-07 05:51:50+00:00,"Personel Polsek Karanganyar Berikan Rasa aman Nasabah Bank BRI

Polres Demak news - Guna memberikan rasa aman nasabah saat bertransaksi Personel Polsek Karanganyar laksanakan patroli sebagai bentuk pelayanan kepada masyarakat. https://t.co/ATyoFzAlQH",PolsekKarangan9,2,1,0
2022-11-03 05:39:09+00:00,Vicon Polri Belajar Dengan Narasumber Tenaga Ahli Profesional Bidang Pelayanan Publik Dari Bank BRI Kanwil Padang Di Polres Payakumbuh https://t.co/ufj1qoAmYo,HUMASPolrespyk,5,0,0
2022-11-02 07:37:38+00:00,"Narasumber berasal dari Bank BRI Kanwil Jakarta 2 dan Pusat Layanan Pembiayaan Pendidikan Kementrian Pendidikan Kebudayaan Ristek dan Teknologi.

Bertujuan untuk melakukan proses percepatan pelayanan PIP yang belum aktifasi rekening kepada peserta didik.

#indonesiapintar
#PIP",humasdisdikkab1,0,0,0
2022-11-01 22:12:14+00:00,"Bgtt banget bangettt, gaperna aku rasanya rasain waxing underarm sesakit dan seperih ini, parah sih sumpah, udah double bete bgt akunya, abistu kan payroll ku kan skrg BRI ya, aku jg gangerti kenpa bank desa bgt dipake kesel dah tau pelayanan jelek jg, gaada kartu debit nya dong",mermaidpiscess,0,1,0
2022-11-01 07:49:21+00:00,@vinsen78 Terima kasih atas saran yang diberikan. Perihal teersebut akan menjadi evaluasi bagi kami untuk meningkatkan kualitas pelayanan Bank BRI ke depannya. (1),BANKBRI_ID,0,0,0
2022-11-01 04:04:39+00:00,"@BANKBRI_ID Salam 
Mohon dibantu untuk penerimaan pensiun Tiap tanggal 1 di BRI UNIT SYEH YUSUP Makassar ,kami mengalami kesulitan atas pelayanan nya .petugas nya sulit dihubungi karena syarat nya harus video call.dan persoalan Nomor antrian yang tidak dikelolah dengan Baik  🙏🙏",cripto_space,2,4,0
2022-10-31 13:59:13+00:00,"@RulianaDyah Hai Sobat BRI, Bank BRI senantiasa berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan serta kepuasan Nasabah. Guna pengecekan transaksi, silakan dapat melakukan cetak buku tabungan mengunjungi kantor BRI terdekat dengan membawa (1)",promo_BRI,0,0,0
2022-10-31 06:11:03+00:00,@kontakBRI Pelayanan Bank BRI sekarang cukup tidak memuaskan saya sudah membawa Buku Tabungan dan KTP ke kantor cabangnya di Mojosari mau ambil uang saya kok dibatasi cuman 5juta...padahal biasanya yang dibatasi itu di ATMnya kok sekarang kok datang ke Banknya langsung juga dibatasi...😔,r_findia,0,6,0
2022-10-28 13:48:57+00:00,"Hallo @BANKBRI_ID sudah 1 jam saya komplain tapi tidak ada respon sampai Sekarang @kontakBRI 

Bagaimana pelayanan kalian? Pak Menteri @erickthohir jelek sekali cs nya Pak",benmar_alvaro,0,5,0
2022-10-28 11:26:26+00:00,"Pada saat ini BRI memberikan pelayanan dengan konsep hybrid bank
#BRIDukungG20",kykuhaneul,0,1,0
2022-10-28 08:03:55+00:00,"Bank Rakyat Indonesia (BRI) melaksanakan penyerahan bantuan dana Corporate Social Responbility (CSR) untuk peningkatan pelayanan Polresta Bandara Soekarno Hatta (BSH). 

Polres Kota BSH mengcpkn terima kasih ats kepercayaan BRI. Semoga kerja sama ini terus menguat dan berkembang. https://t.co/A99gx9fDOr",polres_soetta,0,0,0
2022-10-28 07:56:59+00:00,Inilah yg dari sejak sebelum ada BLBI MEGAWATI @PDI_Perjuangan sampai saat ini masih ada Bank Negara Nasional seperti BRI dan Lainnya melakukan KENAIKAN BIAYA PELAYANAN SETELAH BUNGA BANK YG RENDAH HANYA UNTUK SIMPANAN DENGAN NILAI YG TINGGI/RATUSAN JUTA HINGGA MILYARAN YG DAPAT https://t.co/XW3H8PArNH,osamie1760,0,1,0
2022-10-28 06:17:14+00:00,"Selamat siang @BANKBRI_ID 

Kenapa ya petugas pelayanan susah sekali dihubungi atau ditemui
Bahkan ditelpon atau WA juga susah, tidak mau jawab

Saya hanya mau menanyakan soal angsuran dan syarat pelunasan dipercepat",IniBudi_08,0,8,0
2022-10-28 05:09:48+00:00,BUMN memberikan apresiasi kepada bank BRI yang melakukan tranformasi digital layanan keuangan sehingga pelayanan bank BRI kepada nasabahnya semakin baik #BRIDukungG20,mericaaasp,0,1,0
2022-10-27 18:48:13+00:00,"Pengamanan dan Pelayanan Masyarakat Kegiatan Aksi Unjuk Rasa di Gedung Bank BRI (Selasa, 25/10/22)

#polsekmetrotanahabang715
#polresmetrojakartapusat
#kapoldametrojaya
#kapolresmetrojakartapusat https://t.co/yOjlZd9qRO",PolsektroTabang,0,0,0
2022-10-27 11:41:19+00:00,"@mytravel2704 Hai Sobat BRI, Bank BRI senantiasa berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan serta kepuasan Nasabah. Mohon dijaga kerahasiaan data rekening seperti kode CVV, kode OTP, mToken, PIN kartu ATM, User ID dan Password Internet (1)",BANKBRI_ID,0,0,0
2022-10-27 10:54:29+00:00,"#SahabatSIG kami senantiasa berkomitmen untuk memberikan pelayanan yang terbaik. Bersama Bank Mandiri, BRI, BNI, Telkomsel dan Link Aja, kami berupaya meningkatkan fasilitas retailer financing toko bangunan dalam jaringan supply chain. https://t.co/aDkrBvXD6k",semenku,2,1,0
2022-10-27 10:50:12+00:00,"#SahabatSIG kami senantiasa berkomitmen untuk memberikan pelayanan yang terbaik. Bersama Bank Mandiri, BRI, BNI, Telkomsel dan Link Aja, kami berupaya meningkatkan fasilitas retailer financing toko bangunan dalam jaringan supply chain. https://t.co/THkcRXpjhe",SIGuntukIDN,2,1,0
2022-10-27 01:16:31+00:00,"Mohon pelayanan Tj @PT_Transjakarta khusus halte kalideres

Layanan top up saldo untuk 4 provider bank ..BRI,MANDIRI,BCA,DKI semua nya kosong ga bisa proses 

Tanya sama petugas jawaban nya ga ada SALDO nya 

Emang bgitu kah ?
Punya antisipasi cara nya gmana ya",brevet_18,0,0,0
2022-10-27 00:06:14+00:00,"@apaygkupilih @Yudi14662184 Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Bank BRI senantiasa menerima saran dan masukan dari Nasabah untuk meningkatkan kualitas pelayanan yang prima. (1)",kontakBRI,0,0,0
2022-10-26 10:41:50+00:00,"@IsoneBen Hai Sobat BRI, kami informasikan untuk akun tersebut bukan akun resmi Bank BRI atau palsu. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi (1)",BANKBRI_ID,0,1,0
2022-10-26 01:28:34+00:00,"@BANKBRI_ID untuk pelayanan BRI ,terkadang scurity bank mencoba bertanya terlalu mendetail kepada costamer ,seolah ingin mengetahui semua yg kita mau.",Tentara90791540,0,8,0
2022-10-24 07:51:38+00:00,"@boyaprihandy3 @Tsabit_Q Hai Sobat BRI, apabila saat memasuki jam istirahat akan ada petugas yang bergantian saat memberikan pelayanan kepada Nasabah. Guna tindak lanjut, mohon diinformasikan kantor BRI yang dikunjungi melalui DM. (1)",BANKBRI_ID,0,0,0
2022-10-24 07:11:53+00:00,"@rajawali152 Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami ya. Hal ini akan menjadi perhatian bagi kami untuk kedepannya guna meningkatkan kualitas pelayanan Nasabah. Guna proses tindak lanjut terkait saran yang dimaksud terkait pelayanan  (1)",BANKBRI_ID,0,0,0
2022-10-24 06:29:00+00:00,"@BANKBRI_ID min hari ini tgl 24-10-2022, pelayanan di bank BRI cabang kranji, pelayanannya minus sekali yaah.. Bikin emosi tingkat kecamatan deh.",Chimeng789,0,10,0
2022-10-23 20:11:35+00:00,"@xoiwern Hai Sobat BRI, terima kasih atas informasi yang diberikan. Kami informasikan untuk akun tersebut bukan akun resmi Bank BRI atau palsu. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi (1)",kontakBRI,0,0,0
2022-10-23 20:10:17+00:00,"@whisnu_s Hai Sobat BRI, terima kasih atas informasi yang diberikan. Kami informasikan untuk akun tersebut bukan akun resmi Bank BRI atau palsu. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi (1)",kontakBRI,0,0,0
2022-10-23 20:06:38+00:00,"@KDR_subtim @CCICPolri Hai Sobat BRI, terima kasih atas informasi yang diberikan. Kami informasikan untuk akun tersebut bukan akun resmi Bank BRI atau palsu. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi (1)",kontakBRI,1,0,0
2022-10-23 14:45:26+00:00,"@utpux @indosat Hai Sobat BRI, terima kasih atas informasi yang diberikan. Kami informasikan untuk akun tersebut bukan akun resmi Bank BRI atau palsu. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi (1)",kontakBRI,0,0,0
2022-10-23 06:52:48+00:00,"@BANKBRI_ID @kontakBRI hallo min saya mau menanyakan perihal penarikan uang di ATM, saldo berkurang terus tapi uang tidak keluar ( ada notice cek saldo ) kecewa sekali dengan pelayanan BRI skg, saya cek saldo dan terus berkurang, tapi uang tidak keluar, mohon di tanggapi thanks",audiahibrian,0,15,0
2022-10-22 16:26:41+00:00,"@powrakporanda Hai Sobat BRI, Bank BRI senantiasa berkomitmen meningkatkan pelayanan dan sistem keamanan bertransaksi demi kenyamanan dan kepuasan Nasabah. Guna pengecekan transaksi, silakan pemilik rekening dapat melakukan pengecekan dengan cetak buku tabungan mengunjungi (1)",BANKBRI_ID,0,0,0
2022-10-22 04:09:25+00:00,"Gubernur Sumatera Utara (Sumut) Edy Rahmayadi berharap kerja sama antara Pemerintah Provinsi (Pemprov) Sumut dengan Himpunan Bank Milik Negara (Himbara) yakni Mandiri, BRI, BTN, BNI, dapat memberikan kemudahan dalam transaksi dan pelayanan perbankan di Sumut. - https://t.co/98F3je2sOj",Infosumutku,1,1,0
2022-10-21 13:09:42+00:00,"@kontakBRI @BANKBRI_ID Udah dihubungi via WhatsApp untuk berbincang dengan customer service udah sejam tapi chat belum ada respon.
Apa yang namanya BUMN pelayanan selalu kaya gini?",orizalbs,0,2,0
2022-10-21 13:08:09+00:00,"@nbllaaptri Hai Sobat BRI, terima kasih atas saran dan masukan yang diberikan, akan manjadi perhatian kami guna memberikan pelayanan yang lebih baik lagi. kami informasikan transaksi transfer tetap akan dikenakan biaya per transaksi yaitu Rp2.500 untuk transfer antar Bank (1)",BANKBRI_ID,0,0,0
2022-10-21 03:47:09+00:00,"@BANKBRI_ID pelayanan di unit berbeda sama di cabang 😂
Mau ngambil jaminan 1 bln belum ada telpon, hari ini dari jam 8 pagi masih ngantri sampe jam 10.46 mau jum'atan nih...
Paraaaaah BRI Batujajar mantap pelayanan CS nya",cepsibo,0,6,0
2022-10-20 11:51:27+00:00,"@alifizamroni @kontakBRI Hai Sobat BRI, terima kasih atas saran dan masukan yang diberikan, akan manjadi perhatian kami guna memberikan pelayanan yang lebih baik lagi. Kami himbau selalu berhati-hati terhadap akun palsu dan indikasi penipuan. Pastikan tidak menginformasikan (1)",BANKBRI_ID,0,0,0
2022-10-20 11:30:34+00:00,"Aplause buat BRI karena BRI berkomitmen menciptakan pelayanan &amp; produk terbaru yg berbasis digital dgn baik, otomatis aku antusias deh karena selain BRI adalah produk Indonesia juga merupakan bank rakyat yang paling menjangkau seluruh masyarakat #TransformasiBRI #TransformasiBUMN",eciarnie2,0,1,0
2022-10-20 08:12:33+00:00,Bangga deh karena BRI berkomitmen menciptakan pelayanan &amp; produk terbaru yang berbasis digital dengan baik dn bnr otomatis aku antusias krn selain BRI produk Indonesia juga merupakan bank rakyat yg pling terjangkau di sluruh lapisan masyarakat. #TransformasiBRI #TransformasiBUMN,eciarnie2,0,1,0
2022-10-19 12:30:14+00:00,"@Denied_Rd Pelayanan kami.

Saat ini tarik tunai tanpa kartu bisa menggunakan aplikasi BRImo di mesin ATM BRI. Just Info akun resmi BRI yang terdapat centang biru (Verified) dan Channel Private resmi BRI melalui WhatsApp Sabrina 08121214017 ya. Tks~Satria (2)",BANKBRI_ID,0,0,0
2022-10-19 12:29:48+00:00,"@Denied_Rd Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Bank BRI senantiasa berupaya dan berkomitmen meningkatkan pelayanan bertransaksi demi kenyamanan dan kepuasan Nasabah. Terima kasih atas saran dan masukkan yang diberikan dan akan menjadi perbaikan untuk. (1)",BANKBRI_ID,0,0,0
2022-10-19 12:00:32+00:00,"Saham #BBRI memang bagus, tapi pelayanan komplain dan untuk respon ataupun untuk menjadi nasabahnya mikir 2kali ya @BANKBRI_ID",Denied_Rd,0,6,0
2022-10-19 04:39:39+00:00,"Sekarang bank BRI udah punya pelayanan sama produk digital buat mempermudah transaksi nasabahnya
#TransformasiBRI
#TransformasiBUMN",maryllianne,0,1,0
2022-10-19 02:40:33+00:00,Bank @BANKBRI_ID pelayanan emang lama. Yg antri 25 org cuma dilayani 1 CS 1 teller https://t.co/3ys7LbbPX8,krtn_twt,0,7,0
2022-10-18 04:59:41+00:00,"Dear @BANKBRI_ID  @kontakBRI hari ini saya kecewa terhadap pelayanan bank Bri KCP BRI dangdeur Rancaekek kab.Bandung.
Kronologi kejadian, saya sebagai nasabah, heran dgn pelayanan administrasi yg di handle oleh pihak security😓. Yg seharusnya jobdesc tersebut dilakukan oleh",selaludisana,1,5,1
2022-10-18 04:50:24+00:00,"@BANKBRI_ID @Iyank62727333 @kontakBRI Namun saat melakukan proses pengajuan untuk meminta fc bpkb tersebut, yg memberikan pelayanan hny security, dan ketidak jelasan prosesn kapan diberikan fc bpkb tersebut.",selaludisana,0,1,0
2022-10-18 03:19:32+00:00,"BRISPOT itu katanya aplikasi pengajuan fasilitas sama layanan kredit gitu dari bank BRI. Jadi bank BRI ngasih solusi pelayanan kredit perbankan berbasis digital. Keren juga nih BRI👍🏻

#TransformasiBRI 
#TransformasiBUMN",cansqueen_,1,1,0
